CustomerKey,FirstName,MiddleName,LastName,CountryName,DateFirstPurchase,SalesOrderNumber,OrderDate,SalesAmount,OrderElapsedDays
19149,Sean,C,Parker,United States,2013-07-08,SO61748,2013-07-08 00:00:00.000,123.98,0
26436,Briana,,Carlson,Australia,2012-05-05,SO70576,2013-11-11 00:00:00.000,1174.48,555
25302,Manuel,,Mehta,Germany,2013-12-08,SO72611,2013-12-08 00:00:00.000,69.46,0
18984,Shelby,J,Rivera,United States,2013-03-23,SO54902,2013-03-23 00:00:00.000,94.48,0
16177,Bethany,,Nath,Australia,2013-06-03,SO62092,2013-07-14 00:00:00.000,94.46,41
11779,Sarah,P,Jackson,United States,2011-10-17,SO45933,2011-10-17 00:00:00.000,3578.27,0
17513,Micheal,,Saunders,Australia,2011-04-26,SO51422,2013-01-11 00:00:00.000,681.97,626
22124,Desiree,J,Alonso,United States,2013-11-12,SO70618,2013-11-12 00:00:00.000,34.98,0
12079,Nathaniel,,Cooper,United States,2011-11-05,SO61412,2013-07-02 00:00:00.000,2429.93,605
27406,Richard,L,Sanchez,Canada,2012-10-10,SO50024,2012-10-10 00:00:00.000,782.99,0
14356,Isabella,A,Baker,United States,2012-08-23,SO59625,2013-06-06 00:00:00.000,2351.96,287
11046,Christine,,Yuan,Australia,2011-02-06,SO43960,2011-02-06 00:00:00.000,3374.99,0
19987,Taylor,A,Moore,Canada,2011-07-06,SO61477,2013-07-03 00:00:00.000,1189.46,728
19602,Stanley,,Madan,Australia,2011-08-24,SO58890,2013-05-29 00:00:00.000,2514.93,644
12784,Jonathan,D,Campbell,United States,2011-12-19,SO65851,2013-09-06 00:00:00.000,2406.95,627
20254,Dana,,Gutierrez,Australia,2013-09-16,SO66435,2013-09-16 00:00:00.000,60.47,0
21338,Victoria,A,Price,United States,2013-08-13,SO64137,2013-08-13 00:00:00.000,23.97,0
26536,Katherine,,Thomas,United States,2012-05-10,SO48152,2012-05-10 00:00:00.000,2071.4196,0
12968,Paige,C,Butler,United States,2013-11-23,SO71402,2013-11-23 00:00:00.000,21.98,0
18749,Olivia,B,Stewart,Canada,2013-11-10,SO70472,2013-11-10 00:00:00.000,23.78,0
25936,Deanna,H,Schmidt,Australia,2011-11-05,SO46168,2011-11-05 00:00:00.000,699.0982,0
20388,Natasha,A,Gill,United States,2013-09-04,SO65697,2013-09-04 00:00:00.000,9.99,0
14620,Kayla,B,Patterson,United States,2013-08-01,SO63388,2013-08-01 00:00:00.000,4.99,0
28709,Stefanie,J,Gonzalez,United Kingdom,2013-03-03,SO53829,2013-03-03 00:00:00.000,2419.06,0
19887,Olivia,,Walker,United States,2013-12-18,SO73357,2013-12-18 00:00:00.000,78.98,0
29212,Jocelyn,,Gonzales,United States,2013-10-11,SO68164,2013-10-11 00:00:00.000,190.27,0
21692,Savannah,L,Ward,United States,2013-07-12,SO61989,2013-07-12 00:00:00.000,14.98,0
23748,Yolanda,,Pal,France,2013-10-07,SO67933,2013-10-07 00:00:00.000,36.27,0
16293,Sean,J,Adams,United Kingdom,2013-07-01,SO61346,2013-07-01 00:00:00.000,4.99,0
22109,Jonathan,L,Mitchell,Canada,2011-03-19,SO44218,2011-03-19 00:00:00.000,3578.27,0
11113,Micheal,A,Blanco,Australia,2013-02-01,SO56547,2013-04-21 00:00:00.000,7.95,79
15706,Tina,L,Arthur,France,2013-03-12,SO54287,2013-03-12 00:00:00.000,35.00,0
15926,Donna,B,Deng,Germany,2012-03-01,SO57300,2013-05-01 00:00:00.000,2427.04,426
11329,Andy,,Alvarez,United States,2011-09-25,SO45760,2011-09-25 00:00:00.000,3578.27,0
14288,Christina,M,Ramirez,United States,2012-05-31,SO48413,2012-05-31 00:00:00.000,1000.4375,0
26972,Kristopher,T,Sara,France,2013-03-27,SO55122,2013-03-27 00:00:00.000,83.97,0
12564,Marshall,E,Yang,United Kingdom,2013-03-07,SO54014,2013-03-07 00:00:00.000,36.27,0
18297,Gloria,B,Alvarez,Australia,2011-06-25,SO53349,2013-02-26 00:00:00.000,2541.32,612
14587,Jade,J,Peterson,United States,2013-05-27,SO58739,2013-05-27 00:00:00.000,7.28,0
13350,Isaac,,Sandberg,Canada,2013-04-18,SO56418,2013-04-18 00:00:00.000,39.99,0
22009,Ross,,Alvarez,United States,2013-03-18,SO54613,2013-03-18 00:00:00.000,9.99,0
13570,Benjamin,J,Jackson,Germany,2011-03-14,SO44192,2011-03-14 00:00:00.000,3578.27,0
20204,Renee,,Carlson,United States,2013-01-30,SO52006,2013-01-30 00:00:00.000,2475.95,0
28592,Alyssa,K,Johnson,United States,2013-12-14,SO73035,2013-12-14 00:00:00.000,34.99,0
17661,Natalie,,Smith,United States,2013-08-06,SO63745,2013-08-06 00:00:00.000,1709.98,0
27407,Faith,L,Griffin,United States,2012-11-02,SO50387,2012-11-02 00:00:00.000,2071.4196,0
17795,Jaime,A,Diaz,United Kingdom,2012-08-03,SO49201,2012-08-03 00:00:00.000,2443.35,0
17764,Terrance,L,Garcia,Germany,2012-10-21,SO57963,2013-05-14 00:00:00.000,1714.97,205
26101,Phillip,S,Smith,United States,2013-07-08,SO61738,2013-07-08 00:00:00.000,24.99,0
26753,Summer,G,Patel,Australia,2012-08-28,SO70578,2013-11-11 00:00:00.000,1174.48,440
27231,Tyrone,,Ramos,United States,2012-10-04,SO49951,2012-10-04 00:00:00.000,2049.0982,0
16266,Alisha,,Yang,France,2013-07-05,SO61567,2013-07-05 00:00:00.000,63.97,0
17188,Alexa,,Peterson,France,2012-03-21,SO47600,2012-03-21 00:00:00.000,1000.4375,0
18122,Justin,M,Hughes,Canada,2013-10-25,SO69134,2013-10-25 00:00:00.000,2439.99,0
21450,Nathan,,Bryant,Canada,2013-10-29,SO69603,2013-10-29 00:00:00.000,59.98,0
20312,Ryan,A,Lewis,Canada,2013-05-06,SO57556,2013-05-06 00:00:00.000,4.99,0
26995,Caleb,,Washington,France,2013-01-08,SO51372,2013-01-08 00:00:00.000,1145.48,0
12339,Clayton,,Jai,Australia,2012-01-13,SO46807,2012-01-13 00:00:00.000,2071.4196,0
12907,Julia,L,Bryant,United States,2013-03-19,SO54697,2013-03-19 00:00:00.000,141.98,0
11118,Alvin,M,Zeng,Australia,2013-07-10,SO70457,2013-11-10 00:00:00.000,37.93,123
20663,Kaitlyn,A,Stewart,United States,2013-02-22,SO53167,2013-02-22 00:00:00.000,1750.98,0
11019,Luke,L,Lal,Canada,2013-02-12,SO69177,2013-10-26 00:00:00.000,34.99,256
25324,Bethany,,Andersen,United Kingdom,2013-02-25,SO53324,2013-02-25 00:00:00.000,39.98,0
14210,Jenny,E,Tang,Australia,2012-08-12,SO57368,2013-05-02 00:00:00.000,1214.85,263
26211,Bridget,,Yuan,United Kingdom,2013-04-10,SO56018,2013-04-10 00:00:00.000,565.47,0
16620,Cameron,M,Thompson,Australia,2011-01-18,SO72253,2013-12-03 00:00:00.000,2316.97,1050
25007,Alyssa,R,Sanders,United States,2013-04-25,SO56768,2013-04-25 00:00:00.000,27.28,0
18626,Tony,S,Pal,Germany,2012-06-23,SO69736,2013-10-31 00:00:00.000,2354.98,495
25560,Daisy,L,Vazquez,Australia,2011-04-26,SO68666,2013-10-18 00:00:00.000,588.96,906
11153,Angela,R,James,United States,2013-03-29,SO55215,2013-03-29 00:00:00.000,42.28,0
11522,Christian,J,Hughes,United States,2011-09-03,SO45613,2011-09-03 00:00:00.000,3578.27,0
29302,Carolyn,S,Fernandez,Australia,2013-05-06,SO57542,2013-05-06 00:00:00.000,22.93,0
13659,Clayton,,Shan,United States,2013-06-05,SO59528,2013-06-05 00:00:00.000,65.96,0
25124,Keith,J,Xu,Australia,2013-05-26,SO58642,2013-05-26 00:00:00.000,64.47,0
23104,Isabelle,W,Long,Australia,2012-06-27,SO48714,2012-06-27 00:00:00.000,2181.5625,0
15013,Julia,D,Campbell,United States,2013-05-03,SO57399,2013-05-03 00:00:00.000,26.97,0
26965,Jordan,J,Nelson,France,2013-06-29,SO61157,2013-06-29 00:00:00.000,776.33,0
26614,Richard,S,Robinson,United States,2012-06-16,SO60027,2013-06-12 00:00:00.000,742.35,361
13643,Ronald,B,Sai,Australia,2012-07-07,SO48854,2012-07-07 00:00:00.000,2071.4196,0
27450,Abigail,I,Ross,United States,2012-11-24,SO50605,2012-11-24 00:00:00.000,2071.4196,0
22954,Justin,,Thompson,Australia,2012-06-07,SO48489,2012-06-07 00:00:00.000,2443.35,0
13779,Manuel,,Garcia,France,2012-01-02,SO46712,2012-01-02 00:00:00.000,2181.5625,0
21467,David,C,Harris,United States,2013-09-18,SO66593,2013-09-18 00:00:00.000,23.97,0
12221,Brandi,,Ruiz,France,2011-03-02,SO44140,2011-03-02 00:00:00.000,3578.27,0
11807,Lucas,,Baker,United States,2013-04-13,SO66213,2013-09-12 00:00:00.000,53.99,152
11019,Luke,L,Lal,Canada,2013-02-12,SO56910,2013-04-28 00:00:00.000,8.99,75
18960,Marcus,,Johnson,United States,2013-01-31,SO52056,2013-01-31 00:00:00.000,618.98,0
26410,Franklin,E,Goel,France,2013-07-11,SO61944,2013-07-11 00:00:00.000,28.99,0
15349,Stephanie,L,Gonzalez,United States,2012-04-29,SO63599,2013-08-04 00:00:00.000,2356.95,462
13676,George,L,Kapoor,United Kingdom,2013-03-27,SO55121,2013-03-27 00:00:00.000,36.27,0
23070,Natalie,A,Hall,Canada,2013-02-03,SO52191,2013-02-03 00:00:00.000,4.99,0
12358,Lacey,T,Raje,Australia,2012-01-28,SO56476,2013-04-19 00:00:00.000,2297.28,447
27450,Abigail,I,Ross,United States,2012-11-24,SO68256,2013-10-12 00:00:00.000,2443.55,322
13726,Austin,C,Lewis,United States,2012-06-14,SO73005,2013-12-13 00:00:00.000,2319.26,547
17573,Caroline,,Ross,United States,2013-08-13,SO64173,2013-08-13 00:00:00.000,1735.98,0
23806,Olivia,,Foster,Canada,2011-10-27,SO46001,2011-10-27 00:00:00.000,3578.27,0
16903,Ian,P,Wright,United States,2013-11-12,SO70627,2013-11-12 00:00:00.000,4.99,0
14179,Claudia,J,Xu,Germany,2014-01-14,SO74676,2014-01-14 00:00:00.000,71.58,0
26313,Dalton,,Simmons,United States,2012-03-19,SO64440,2013-08-17 00:00:00.000,2438.06,516
25792,Alyssa,S,Gonzales,Germany,2013-12-09,SO72681,2013-12-09 00:00:00.000,75.48,0
24401,Douglas,,Rana,United States,2013-07-30,SO63076,2013-07-30 00:00:00.000,45.58,0
17808,Raquel,G,Alvarez,United Kingdom,2013-02-23,SO73149,2013-12-15 00:00:00.000,94.97,295
24964,Samantha,,Anderson,United States,2014-01-17,SO74763,2014-01-17 00:00:00.000,121.57,0
20264,Jay,,Carlson,Australia,2011-11-23,SO46299,2011-11-23 00:00:00.000,3578.27,0
22713,Joseph,A,Miller,Canada,2011-06-21,SO44969,2011-06-21 00:00:00.000,3578.27,0
27604,Richard,,Brooks,United States,2011-01-07,SO43734,2011-01-07 00:00:00.000,3578.27,0
23006,Seth,C,Lee,United States,2013-10-30,SO69680,2013-10-30 00:00:00.000,39.47,0
11115,Alvin,D,Cai,Australia,2013-02-10,SO73651,2013-12-22 00:00:00.000,7.95,315
25069,Lori,,Ortega,United States,2013-06-24,SO60781,2013-06-24 00:00:00.000,71.58,0
25900,Haley,,Sanders,United States,2013-05-18,SO58209,2013-05-18 00:00:00.000,41.59,0
12694,Jay,R,Arthur,Australia,2012-03-12,SO47544,2012-03-12 00:00:00.000,2049.0982,0
15420,Nathan,B,Hernandez,United States,2013-03-02,SO53742,2013-03-02 00:00:00.000,4.99,0
14952,Holly,,Srini,Germany,2011-11-24,SO54670,2013-03-19 00:00:00.000,574.98,481
15145,Crystal,A,Lu,Australia,2012-09-29,SO69222,2013-10-26 00:00:00.000,2297.28,392
22663,Terrence,P,Deng,France,2013-09-24,SO67012,2013-09-24 00:00:00.000,574.98,0
15277,Hailey,E,Griffin,United States,2013-06-22,SO60662,2013-06-22 00:00:00.000,96.44,0
15018,Felicia,L,Martin,Australia,2013-02-11,SO52585,2013-02-11 00:00:00.000,8.99,0
22863,Hunter,,Thomas,United States,2013-04-19,SO56451,2013-04-19 00:00:00.000,29.99,0
24344,Wayne,S,Chander,Canada,2011-11-13,SO53390,2013-02-26 00:00:00.000,751.34,471
24460,Willie,,Nara,Australia,2012-11-17,SO59191,2013-05-31 00:00:00.000,1120.49,195
16572,Jon,D,Xu,Germany,2012-07-27,SO73190,2013-12-16 00:00:00.000,2443.35,507
16683,Christy,,Rai,Australia,2013-05-29,SO63502,2013-08-03 00:00:00.000,32.60,66
27050,Chloe,,Turner,United States,2012-08-11,SO49286,2012-08-11 00:00:00.000,2071.4196,0
12485,Veronica,J,Subram,France,2011-07-12,SO66893,2013-09-23 00:00:00.000,2345.22,804
23592,Joseph,R,Jackson,Canada,2011-10-04,SO45846,2011-10-04 00:00:00.000,3578.27,0
15284,Jay,,Prasad,United States,2012-01-31,SO47089,2012-01-31 00:00:00.000,782.99,0
11242,Larry,,Munoz,France,2012-09-19,SO59645,2013-06-06 00:00:00.000,539.99,260
19069,Thomas,,Hall,France,2012-01-10,SO46783,2012-01-10 00:00:00.000,782.99,0
20164,Carol Ann,F.,Rockne,United Kingdom,2011-04-26,SO66578,2013-09-18 00:00:00.000,2451.30,876
24660,Anna,,Perry,United States,2013-02-01,SO52106,2013-02-01 00:00:00.000,2419.06,0
15711,Jeffery,,Liang,United Kingdom,2013-05-21,SO61566,2013-07-05 00:00:00.000,71.58,45
26239,Kaitlyn,,Turner,United States,2013-11-09,SO70392,2013-11-09 00:00:00.000,51.96,0
15931,Micah,M,Xu,France,2012-09-26,SO49803,2012-09-26 00:00:00.000,2443.35,0
17442,Edward,C,Taylor,Canada,2013-02-24,SO53255,2013-02-24 00:00:00.000,154.93,0
16958,Pedro,E,Torres,Canada,2013-02-11,SO54053,2013-03-08 00:00:00.000,71.58,25
15134,Meagan,J,Raman,Australia,2012-10-23,SO67743,2013-10-04 00:00:00.000,2329.99,346
22263,Patrick,B,Blue,United States,2014-01-22,SO74928,2014-01-22 00:00:00.000,34.98,0
15320,Eduardo,F,Brooks,United States,2012-03-18,SO64353,2013-08-16 00:00:00.000,2369.97,516
13248,Isabella,J,Martinez,United States,2012-01-30,SO70217,2013-11-06 00:00:00.000,2309.97,646
16197,Heidi,M,Prasad,Germany,2012-03-18,SO47579,2012-03-18 00:00:00.000,2181.5625,0
26468,Alyssa,O,Brown,United States,2013-02-08,SO52424,2013-02-08 00:00:00.000,27.28,0
12705,Andre,H,Garcia,Australia,2012-03-30,SO68679,2013-10-18 00:00:00.000,2428.05,567
27259,Angela,K,Diaz,Canada,2012-06-18,SO48618,2012-06-18 00:00:00.000,782.99,0
27704,Jimmy,,Romero,Australia,2013-03-09,SO54107,2013-03-09 00:00:00.000,42.28,0
24921,Curtis,D,He,Australia,2012-07-10,SO57843,2013-05-12 00:00:00.000,1179.97,306
24860,Douglas,,Garcia,United Kingdom,2013-06-16,SO60261,2013-06-16 00:00:00.000,2520.31,0
15552,Tyler,C,Lewis,United States,2012-08-19,SO49369,2012-08-19 00:00:00.000,782.99,0
11519,Jerome,B,Navarro,Canada,2013-03-13,SO55887,2013-04-08 00:00:00.000,37.27,26
20343,Sierra,K,Hill,United States,2013-02-06,SO52343,2013-02-06 00:00:00.000,69.99,0
22874,Drew,,Anand,United States,2013-04-21,SO56589,2013-04-21 00:00:00.000,548.98,0
11271,Danielle,C,Reed,United States,2011-09-27,SO45771,2011-09-27 00:00:00.000,3578.27,0
17286,Randall,M,Rubio,Australia,2011-03-27,SO44264,2011-03-27 00:00:00.000,3578.27,0
18674,Isabelle,C,Bennett,Canada,2013-05-27,SO58750,2013-05-27 00:00:00.000,21.98,0
12859,Evelyn,L,Gonzalez,United Kingdom,2012-10-02,SO49940,2012-10-02 00:00:00.000,2071.4196,0
19359,Roberto,,Townsend,United Kingdom,2012-06-27,SO48706,2012-06-27 00:00:00.000,1000.4375,0
25374,Ana,,Powell,United States,2013-06-29,SO61124,2013-06-29 00:00:00.000,71.58,0
20076,Beth,A,Vazquez,United States,2013-11-21,SO71273,2013-11-21 00:00:00.000,553.97,0
11172,Gabrielle,J,Adams,United States,2013-05-03,SO57383,2013-05-03 00:00:00.000,38.98,0
12073,Thomas,G,Rodriguez,United States,2013-03-06,SO56765,2013-04-25 00:00:00.000,58.98,50
24073,Grace,,Taylor,United Kingdom,2013-09-17,SO66535,2013-09-17 00:00:00.000,68.49,0
19091,Warren,P,Yuan,Australia,2013-06-19,SO74257,2014-01-01 00:00:00.000,21.98,196
11219,Charles,,Cook,United States,2013-10-29,SO69614,2013-10-29 00:00:00.000,37.29,0
25226,Robert,,Kumar,Australia,2012-12-22,SO62518,2013-07-20 00:00:00.000,1158.46,210
24355,Jennifer,F,Johnson,United States,2013-05-15,SO58041,2013-05-15 00:00:00.000,36.59,0
12121,Logan,H,Wilson,United States,2011-11-21,SO46280,2011-11-21 00:00:00.000,3578.27,0
25943,Brianna,,McDonald,United States,2011-06-12,SO62012,2013-07-12 00:00:00.000,2433.04,761
16637,Evan,,King,Australia,2011-02-25,SO72708,2013-12-09 00:00:00.000,2322.28,1018
13193,Kevin,K,Evans,United States,2013-07-06,SO61631,2013-07-06 00:00:00.000,71.97,0
28219,Chad,,Goel,Australia,2013-11-24,SO71431,2013-11-24 00:00:00.000,39.98,0
23137,Chloe,C,Sanders,Canada,2011-08-11,SO45412,2011-08-11 00:00:00.000,3578.27,0
12222,Jenny,K,Xu,United Kingdom,2012-03-13,SO47554,2012-03-13 00:00:00.000,2049.0982,0
21985,Eddie,L,Torres,Australia,2012-04-04,SO47768,2012-04-04 00:00:00.000,2181.5625,0
16267,Edwin,,Chen,Germany,2012-04-12,SO47824,2012-04-12 00:00:00.000,2443.35,0
19495,Francis,,Gill,France,2013-06-22,SO60668,2013-06-22 00:00:00.000,38.98,0
28854,Morgan,C,Walker,United States,2011-06-24,SO57678,2013-05-08 00:00:00.000,777.34,684
19242,Devin,R,Baker,United States,2013-04-28,SO56927,2013-04-28 00:00:00.000,69.99,0
12021,Deborah,,Yuan,Australia,2011-12-03,SO46419,2011-12-03 00:00:00.000,3399.99,0
17187,Alejandro,L,Ma,France,2012-03-22,SO47605,2012-03-22 00:00:00.000,1000.4375,0
17304,Haley,L,Campbell,Australia,2013-09-18,SO66574,2013-09-18 00:00:00.000,34.99,0
21081,Xavier,M,Smith,France,2013-11-30,SO72031,2013-11-30 00:00:00.000,21.49,0
26280,Jackson,,Jenkins,United States,2012-02-09,SO73479,2013-12-19 00:00:00.000,1249.84,679
11771,Isaac,D,Rivera,United States,2013-03-31,SO62695,2013-07-24 00:00:00.000,59.48,115
21315,Audrey,,Sanz,United States,2013-06-12,SO60033,2013-06-12 00:00:00.000,1189.46,0
19577,Martin,,Perez,Australia,2011-08-24,SO56844,2013-04-26 00:00:00.000,2459.62,611
20211,Scott,M.,Rodgers,Australia,2011-10-16,SO59251,2013-06-01 00:00:00.000,1754.98,594
17957,Misty,J,Yuan,France,2011-01-28,SO66887,2013-09-23 00:00:00.000,1735.98,969
16918,Alexandria,L,Cox,United States,2014-01-16,SO74737,2014-01-16 00:00:00.000,64.47,0
12473,Sergio,,Sai,United Kingdom,2012-07-11,SO48886,2012-07-11 00:00:00.000,2071.4196,0
14880,Jessica,,Ross,United States,2011-10-10,SO60618,2013-06-21 00:00:00.000,1120.49,620
29354,Isaiah,B,Edwards,United States,2011-08-23,SO45478,2011-08-23 00:00:00.000,3578.27,0
18925,Haley,L,Griffin,Canada,2013-05-17,SO58147,2013-05-17 00:00:00.000,45.22,0
27265,Isabella,M,Thomas,Canada,2012-06-03,SO48446,2012-06-03 00:00:00.000,782.99,0
12806,Ronnie,L,Zeng,Germany,2012-11-18,SO59900,2013-06-10 00:00:00.000,539.99,204
24007,Randy,,Huang,Australia,2012-09-15,SO64660,2013-08-20 00:00:00.000,599.47,339
23354,Eddie,,Gomez,United States,2013-02-28,SO53636,2013-02-28 00:00:00.000,69.97,0
19575,Marco,L,Patel,Australia,2013-03-07,SO70170,2013-11-06 00:00:00.000,36.27,244
14228,Arturo,C,Raje,Australia,2013-04-29,SO74472,2014-01-08 00:00:00.000,24.99,254
12859,Evelyn,L,Gonzalez,United Kingdom,2012-10-02,SO68512,2013-10-16 00:00:00.000,1277.83,379
14379,Richard,C,Foster,United States,2012-09-20,SO59186,2013-05-31 00:00:00.000,854.47,253
21698,Tracy,,She,United States,2013-03-17,SO54553,2013-03-17 00:00:00.000,14.98,0
19256,Abigail,A,Griffin,France,2012-03-13,SO70939,2013-11-16 00:00:00.000,1735.98,613
20217,Valerie,,Wang,Australia,2011-10-10,SO45888,2011-10-10 00:00:00.000,3578.27,0
20410,Richard,,Jackson,United States,2013-04-10,SO55988,2013-04-10 00:00:00.000,49.97,0
13206,Emily,,Flores,Canada,2013-02-17,SO65583,2013-09-02 00:00:00.000,7.28,197
14174,Alberto,A,Diaz,Germany,2013-02-22,SO53159,2013-02-22 00:00:00.000,38.88,0
15446,Levi,,Madan,France,2013-05-15,SO58048,2013-05-15 00:00:00.000,32.27,0
24763,Fernando,,Hill,Canada,2013-04-13,SO56156,2013-04-13 00:00:00.000,4.99,0
27153,Gina,,Ruiz,France,2013-03-26,SO55071,2013-03-26 00:00:00.000,42.97,0
14760,Zachary,L,Lewis,Canada,2013-06-05,SO61462,2013-07-03 00:00:00.000,37.29,28
15787,Cynthia,,Gonzalez,Australia,2013-04-26,SO72854,2013-12-12 00:00:00.000,63.97,230
17827,Maria,D,Coleman,France,2012-11-10,SO50473,2012-11-10 00:00:00.000,1000.4375,0
11059,Ashlee,J,Andersen,Australia,2013-02-18,SO52933,2013-02-18 00:00:00.000,76.96,0
18872,Miguel,,Severino,United States,2013-10-20,SO68760,2013-10-20 00:00:00.000,78.98,0
16198,Arthur,,Navarro,United Kingdom,2013-05-06,SO61885,2013-07-10 00:00:00.000,85.48,65
17941,David,,Jenkins,Germany,2012-10-31,SO66374,2013-09-15 00:00:00.000,1749.96,319
23482,Zoe,F,Gray,United States,2013-11-26,SO71577,2013-11-26 00:00:00.000,29.99,0
11841,Sean,,Nelson,Canada,2013-05-20,SO59719,2013-06-08 00:00:00.000,69.97,19
14760,Zachary,L,Lewis,Canada,2013-06-05,SO72880,2013-12-12 00:00:00.000,119.98,190
12077,Nicole,M,Sandberg,Canada,2013-01-29,SO63094,2013-07-30 00:00:00.000,50.23,182
18352,Noah,A,Thomas,United States,2013-11-09,SO70428,2013-11-09 00:00:00.000,2334.98,0
15269,Chloe,W,King,United States,2013-04-27,SO56876,2013-04-27 00:00:00.000,7.28,0
24225,Jeffery,,Yang,United States,2013-08-04,SO63572,2013-08-04 00:00:00.000,93.49,0
13615,Jacquelyn,I,Rowe,Australia,2013-01-29,SO68955,2013-10-23 00:00:00.000,59.98,267
23682,Natalie,,Harris,Canada,2013-02-10,SO52544,2013-02-10 00:00:00.000,59.98,0
25974,Noah,E,Jai,United States,2011-06-20,SO44963,2011-06-20 00:00:00.000,3399.99,0
25963,Charles,,Morris,United States,2014-01-03,SO74314,2014-01-03 00:00:00.000,24.99,0
11507,Isabella,A,Russell,Canada,2013-02-17,SO72664,2013-12-09 00:00:00.000,23.78,295
14131,Javier,,Navarro,Australia,2012-08-08,SO55371,2013-03-30 00:00:00.000,1735.98,234
14156,Preston,L,Gonzalez,United Kingdom,2013-02-10,SO52552,2013-02-10 00:00:00.000,33.98,0
11566,April,L,Shan,France,2013-01-28,SO65367,2013-08-29 00:00:00.000,39.98,213
24618,Brett,J,Gonzalez,United States,2013-06-13,SO60061,2013-06-13 00:00:00.000,32.60,0
29389,Thomas,P,Phillips,France,2012-07-30,SO49031,2012-07-30 00:00:00.000,2049.0982,0
23041,Natalie,,Garcia,United States,2013-08-11,SO64044,2013-08-11 00:00:00.000,561.48,0
19965,Jay,A,Lopez,Australia,2011-09-21,SO60935,2013-06-26 00:00:00.000,2478.34,644
24470,Clarence,L,Lal,Australia,2013-05-01,SO57247,2013-05-01 00:00:00.000,39.98,0
16566,Ashlee,C,Shen,France,2012-12-24,SO71705,2013-11-28 00:00:00.000,2395.96,339
25729,Tabitha,M,Kapoor,Germany,2013-05-20,SO58348,2013-05-20 00:00:00.000,2433.04,0
17675,Rosa,,Li,United States,2013-10-27,SO69275,2013-10-27 00:00:00.000,124.99,0
27108,Rachel,B,Thompson,United States,2012-09-11,SO49683,2012-09-11 00:00:00.000,2071.4196,0
11209,Allison,,Evans,United States,2013-03-25,SO54987,2013-03-25 00:00:00.000,2.29,0
24695,Omar,L,Zhou,France,2013-03-10,SO54167,2013-03-10 00:00:00.000,166.28,0
11157,Hannah,E,Long,United States,2013-07-24,SO66182,2013-09-11 00:00:00.000,35.00,49
16580,Dawn,C,Chen,France,2012-12-16,SO63561,2013-08-04 00:00:00.000,2385.95,231
21412,Jordan,,Alexander,Canada,2013-02-05,SO52307,2013-02-05 00:00:00.000,59.98,0
16646,Xavier,C,Collins,Canada,2013-11-02,SO69908,2013-11-02 00:00:00.000,121.94,0
24170,Jaime,,Hernandez,Australia,2012-10-08,SO50002,2012-10-08 00:00:00.000,2443.35,0
17768,Luis,S,Parker,Germany,2012-10-24,SO57908,2013-05-13 00:00:00.000,1725.48,201
29184,Kristi,I,Madan,Australia,2013-04-22,SO56639,2013-04-22 00:00:00.000,2420.34,0
20951,Darrell,T,Jai,United Kingdom,2013-08-11,SO64028,2013-08-11 00:00:00.000,37.27,0
12043,Carson,L,Patterson,United States,2013-09-21,SO66809,2013-09-21 00:00:00.000,94.98,0
11761,Edgar,,Mehta,Australia,2011-08-05,SO45376,2011-08-05 00:00:00.000,3399.99,0
14497,Allison,,Scott,Canada,2013-06-01,SO59241,2013-06-01 00:00:00.000,804.48,0
28383,Lacey,C,Zhou,Germany,2013-06-08,SO59750,2013-06-08 00:00:00.000,742.35,0
